id,ts,country,cat,value
20001,2024-09-20,GB,B,84.72
20002,2024-03-19,US,B,108.48
20003,2024-09-16,US,C,94.54
20004,2024-07-25,US,A,69.14
20005,2024-03-14,IL,B,131.77
20006,2024-06-20,DE,A,107.34
20007,2024-01-14,US,C,111.61
20008,2024-09-13,GB,A,91.29
20009,2024-04-20,US,A,82.73
20010,2024-05-19,GB,A,94.2
20011,2024-02-27,IN,A,119.38
20012,2024-05-13,US,A,85.71
20013,2024-05-24,IN,B,102.27
20014,2024-03-23,FR,B,89.17
20015,2024-12-23,GB,A,94.42
20016,2024-04-12,US,A,119.77
20017,2024-03-07,GB,A,113.17
20018,2024-07-19,IL,A,107.96
20019,2024-04-26,US,B,108.77
20020,2024-06-14,IN,B,87.62
20021,2024-09-21,IN,B,124.28
20022,2024-01-29,US,A,95.32
20023,2024-07-04,IL,B,114.15
20024,2024-01-08,IN,B,128.28
20025,2024-01-17,DE,A,89.41
20026,2024-02-03,IL,A,81.56
20027,2024-02-29,US,A,105.04
20028,2024-05-07,IL,B,101.21
20029,2024-12-07,IL,A,106.73
20030,2024-11-26,FR,B,90.59
20031,2024-02-07,IL,B,93.71
20032,2024-12-27,DE,B,94.46
20033,2024-08-19,US,A,113.61
20034,2024-07-21,GB,A,111.24
20035,2024-10-16,US,A,101.9
20036,2024-06-25,DE,A,141.98
20037,2024-04-06,GB,A,119.94
20038,2024-07-12,GB,B,88.63
20039,2024-09-21,US,B,97.47
20040,2024-09-06,GB,C,128.37
20041,2024-03-03,US,B,92.87
20042,2024-12-08,US,A,142.86
20043,2024-04-13,GB,B,103.97
20044,2024-10-26,US,A,112.24
20045,2024-04-23,IL,C,100.98
20046,2024-01-24,IN,A,78.06
20047,2024-12-29,US,B,113.72
20048,2024-08-02,GB,C,91.01
20049,2024-03-19,DE,A,105.39
20050,2024-01-01,IL,A,119.04
20051,2024-02-17,IL,B,105.39
20052,2024-03-03,IL,A,83.09
20053,2024-12-03,GB,C,94.87
20054,2024-03-05,GB,A,71.37
20055,2024-02-29,IL,A,92.18
20056,2024-11-01,FR,C,102.67
20057,2024-11-16,DE,A,102.26
20058,2024-03-17,FR,C,102.06
20059,2024-08-25,US,B,97.32
20060,2024-07-14,US,B,102.87
20061,2024-07-29,US,A,87.41
20062,2024-04-23,DE,C,89.11
20063,2024-10-01,US,A,89.99
20064,2024-11-17,DE,B,148.03
20065,2024-09-21,IN,B,112.55
20066,2024-11-25,US,A,131.61
20067,2024-02-10,DE,C,90.82
20068,2024-08-27,US,A,86.56
20069,2024-12-30,DE,B,81.98
20070,2024-07-14,US,A,88.77
20071,2024-12-09,IN,B,89.51
20072,2024-05-07,US,A,92.55
20073,2024-11-23,IN,B,94.77
20074,2024-12-08,US,B,105.99
20075,2024-08-15,GB,A,110.89
20076,2024-09-14,US,C,110.74
20077,2024-07-09,US,C,142.75
20078,2024-04-25,GB,C,96.71
20079,2024-07-14,US,C,129.03
20080,2024-12-17,DE,A,115.3
20081,2024-01-06,FR,C,115.79
20082,2024-03-15,IL,B,105.37
20083,2024-07-01,US,A,101.75
20084,2024-05-03,IN,B,128.32
20085,2024-08-15,DE,B,132.57
20086,2024-05-11,GB,A,103.17
20087,2024-08-28,GB,A,97.77
20088,2024-02-08,GB,B,95.51
20089,2024-05-01,DE,A,105.05
20090,2024-09-09,US,A,82.59
20091,2024-06-21,GB,B,73.35
20092,2024-09-17,GB,B,94.52
20093,2024-08-20,FR,A,92.38
20094,2024-04-29,GB,B,90.52
20095,2024-06-05,US,A,103.05
20096,2024-12-18,US,B,114.13
20097,2024-12-17,US,A,106.54
20098,2024-01-13,DE,A,111.6
20099,2024-09-14,IL,A,97.56
20100,2024-06-28,US,C,103.72
20101,2024-01-01,DE,A,118.75
20102,2024-08-19,US,B,85.57
20103,2024-01-09,IL,C,102.69
20104,2024-04-26,US,A,103.2
20105,2024-09-08,US,A,94.68
20106,2024-10-23,IL,C,102.57
20107,2024-05-30,US,A,113.45
20108,2024-10-22,IL,A,87.63
20109,2024-11-02,IL,A,113.95
20110,2024-06-12,IN,B,111.25
20111,2024-03-04,US,A,72.41
20112,2024-08-28,US,B,86.34
20113,2024-01-06,GB,A,111.94
20114,2024-11-22,US,B,125.06
20115,2024-05-21,IL,C,103.86
20116,2024-10-04,GB,C,100.73
20117,2024-09-25,US,B,97.8
20118,2024-06-21,IN,A,111.78
20119,2024-12-20,IL,C,88.0
20120,2024-10-17,GB,A,108.54
20121,2024-11-18,IN,C,94.73
20122,2024-02-04,GB,A,76.85
20123,2024-06-25,US,A,88.81
20124,2024-12-13,DE,B,93.82
20125,2024-10-23,IL,B,85.77
20126,2024-06-14,DE,C,127.69
20127,2024-01-26,GB,A,95.16
20128,2024-04-13,IL,A,83.12
20129,2024-07-27,IL,A,117.39
20130,2024-08-22,DE,B,83.34
20131,2024-12-03,US,B,77.43
20132,2024-02-03,DE,A,122.37
20133,2024-05-24,US,B,91.37
20134,2024-04-09,DE,A,113.1
20135,2024-12-16,US,B,124.68
20136,2024-03-01,GB,A,75.66
20137,2024-03-21,US,A,87.3
20138,2024-04-18,DE,C,98.9
20139,2024-02-08,DE,C,118.02
20140,2024-08-22,IL,B,109.27
20141,2024-07-10,DE,A,103.72
20142,2024-07-22,GB,B,108.2
20143,2024-11-27,US,B,89.79
20144,2024-06-07,FR,A,109.79
20145,2024-04-23,IL,A,97.45
20146,2024-05-17,FR,A,109.46
20147,2024-10-19,GB,B,91.53
20148,2024-07-11,FR,B,100.37
20149,2024-03-02,US,B,87.52
20150,2024-09-08,IL,B,103.32
20151,2024-09-29,DE,B,95.91
20152,2024-04-01,US,A,93.1
20153,2024-07-22,DE,A,100.95
20154,2024-07-24,FR,A,73.15
20155,2024-03-04,GB,B,115.73
20156,2024-01-04,US,A,83.46
20157,2024-09-19,FR,A,90.89
20158,2024-08-12,IL,B,89.52
20159,2024-09-17,US,B,72.02
20160,2024-05-17,DE,A,113.01
20161,2024-07-07,DE,C,100.84
20162,2024-12-24,IL,A,100.91
20163,2024-03-23,GB,A,128.72
20164,2024-08-26,US,A,90.55
20165,2024-02-18,IL,B,73.48
20166,2024-01-24,US,A,107.0
20167,2024-12-15,US,A,109.27
20168,2024-02-17,US,A,65.81
20169,2024-08-27,FR,B,75.96
20170,2024-07-06,DE,A,108.72
20171,2024-10-22,IL,A,97.62
20172,2024-07-18,IL,A,112.31
20173,2024-09-11,US,A,101.1
20174,2024-11-22,US,C,104.29
20175,2024-10-29,DE,B,106.77
20176,2024-09-20,GB,A,101.38
20177,2024-02-29,GB,C,95.67
20178,2024-03-02,US,B,89.39
20179,2024-06-30,IL,A,114.54
20180,2024-08-28,DE,A,129.04
20181,2024-08-31,GB,B,113.24
20182,2024-10-14,US,C,88.84
20183,2024-02-07,US,B,84.26
20184,2024-03-04,IN,B,79.13
20185,2024-02-24,US,A,98.03
20186,2024-07-16,IN,A,101.33
20187,2024-08-19,DE,A,93.22
20188,2024-02-12,IL,A,114.83
20189,2024-11-13,US,C,97.02
20190,2024-04-20,GB,C,99.26
20191,2024-08-29,US,A,86.27
20192,2024-10-01,IL,A,111.13
20193,2024-01-14,US,C,94.01
20194,2024-11-11,US,A,61.89
20195,2024-12-20,FR,A,115.18
20196,2024-12-15,US,A,80.44
20197,2024-02-20,DE,B,80.9
20198,2024-05-23,FR,C,78.48
20199,2024-03-25,IL,C,106.72
20200,2024-06-13,FR,A,83.02
20201,2024-12-21,US,C,103.18
20202,2024-10-05,GB,A,96.89
20203,2024-10-08,US,B,104.01
20204,2024-06-03,DE,C,122.39
20205,2024-12-07,GB,A,119.02
20206,2024-12-01,GB,A,99.25
20207,2024-10-21,US,B,132.94
20208,2024-10-24,IL,C,95.33
20209,2024-08-25,GB,B,82.1
20210,2024-02-04,GB,C,79.72
20211,2024-04-13,DE,B,107.93
20212,2024-10-07,US,A,81.82
20213,2024-04-29,IL,C,105.97
20214,2024-03-03,IN,C,111.63
20215,2024-12-11,US,B,103.2
20216,2024-06-27,GB,A,100.67
20217,2024-11-10,IL,A,101.13
20218,2024-04-13,FR,A,93.77
20219,2024-05-11,US,A,117.03
20220,2024-05-05,US,A,108.37
20221,2024-05-16,US,B,85.69
20222,2024-06-08,GB,A,65.06
20223,2024-04-18,FR,A,124.35
20224,2024-10-24,DE,C,113.49
20225,2024-04-29,IN,B,114.47
20226,2024-06-10,US,A,80.59
20227,2024-11-10,GB,A,84.83
20228,2024-06-08,US,A,109.71
20229,2024-01-04,US,B,95.48
20230,2024-01-01,IL,C,97.63
20231,2024-06-08,IN,B,119.6
20232,2024-08-24,FR,A,101.31
20233,2024-12-10,US,B,103.25
20234,2024-02-17,IN,A,114.28
20235,2024-07-17,GB,C,85.47
20236,2024-04-15,FR,B,104.12
20237,2024-06-13,DE,B,129.22
20238,2024-06-10,IL,C,117.49
20239,2024-04-24,US,B,93.89
20240,2024-01-07,DE,B,102.91
20241,2024-01-27,US,A,89.11
20242,2024-07-09,DE,C,97.97
20243,2024-03-22,DE,A,92.11
20244,2024-04-29,DE,A,97.75
20245,2024-02-03,GB,A,113.05
20246,2024-01-19,IL,C,88.02
20247,2024-02-16,IL,A,117.49
20248,2024-05-17,US,B,126.17
20249,2024-02-29,US,B,77.3
20250,2024-03-25,US,C,102.31
20251,2024-04-20,US,C,102.34
20252,2024-04-16,IL,A,110.05
20253,2024-01-05,IL,A,101.75
20254,2024-02-12,IN,C,98.65
20255,2024-12-12,US,A,125.5
20256,2024-08-31,US,B,120.32
20257,2024-02-15,GB,B,95.51
20258,2024-04-13,US,A,102.53
20259,2024-05-19,FR,A,109.1
20260,2024-11-26,FR,A,81.09
20261,2024-11-17,DE,A,112.3
20262,2024-10-08,US,A,77.4
20263,2024-02-08,US,A,113.39
20264,2024-06-28,IN,C,93.92
20265,2024-06-25,GB,B,84.53
20266,2024-08-20,FR,A,104.45
20267,2024-11-04,US,A,102.81
20268,2024-04-27,IL,B,72.23
20269,2024-07-22,FR,B,72.5
20270,2024-04-06,US,B,97.22
20271,2024-03-17,IN,B,71.81
20272,2024-04-24,IN,B,92.24
20273,2024-09-25,US,B,112.46
20274,2024-06-08,US,A,106.7
20275,2024-09-05,IL,B,91.86
20276,2024-09-09,IL,A,93.74
20277,2024-05-12,IL,A,107.03
20278,2024-12-14,FR,B,90.38
20279,2024-01-17,IL,C,73.58
20280,2024-11-23,US,A,89.97
20281,2024-01-03,US,B,106.23
20282,2024-05-19,IL,B,79.36
20283,2024-10-28,DE,C,114.56
20284,2024-09-06,IN,B,89.04
20285,2024-04-27,US,B,130.27
20286,2024-11-19,GB,A,93.28
20287,2024-02-20,US,A,118.81
20288,2024-09-01,FR,C,100.19
20289,2024-07-08,US,A,77.7
20290,2024-03-16,IL,B,103.32
20291,2024-12-02,IL,A,79.4
20292,2024-10-06,GB,A,77.04
20293,2024-01-04,US,A,111.83
20294,2024-02-01,US,A,105.47
20295,2024-01-21,DE,B,89.85
20296,2024-05-31,FR,A,97.84
20297,2024-06-01,US,B,95.02
20298,2024-09-21,US,C,90.46
20299,2024-09-03,FR,B,90.98
20300,2024-01-06,IL,A,97.54
20301,2024-06-22,US,A,95.65
20302,2024-10-13,US,A,95.59
20303,2024-11-23,DE,B,103.12
20304,2024-04-16,IN,C,117.57
20305,2024-01-17,FR,B,119.78
20306,2024-02-25,GB,A,110.93
20307,2024-05-04,DE,B,108.29
20308,2024-06-10,IL,B,92.72
20309,2024-05-08,IN,C,85.33
20310,2024-02-03,US,A,97.62
20311,2024-05-04,GB,A,103.74
20312,2024-04-15,US,C,91.02
20313,2024-06-27,DE,A,76.67
20314,2024-01-29,IN,A,117.9
20315,2024-10-15,GB,C,97.63
20316,2024-06-01,GB,C,116.69
20317,2024-04-26,GB,A,97.93
20318,2024-11-26,IL,A,114.64
20319,2024-09-28,IL,C,106.82
20320,2024-02-19,DE,A,116.31
20321,2024-02-23,US,A,110.46
20322,2024-01-01,IL,A,97.7
20323,2024-07-23,US,A,99.91
20324,2024-05-09,GB,A,125.77
20325,2024-05-16,FR,A,95.8
20326,2024-07-04,US,A,106.64
20327,2024-07-15,FR,B,107.8
20328,2024-01-01,GB,A,110.3
20329,2024-02-09,GB,A,97.11
20330,2024-10-15,US,B,115.54
20331,2024-12-14,DE,A,100.79
20332,2024-11-01,US,A,74.29
20333,2024-11-26,GB,A,101.16
20334,2024-06-18,GB,B,105.31
20335,2024-10-28,US,A,95.31
20336,2024-11-18,US,B,100.28
20337,2024-11-21,US,B,101.93
20338,2024-02-24,IL,A,116.52
20339,2024-02-23,US,C,106.32
20340,2024-05-26,GB,C,124.08
20341,2024-07-02,IL,A,86.23
20342,2024-12-15,DE,C,89.94
20343,2024-04-26,FR,A,109.73
20344,2024-10-30,FR,B,109.84
20345,2024-11-19,US,B,114.3
20346,2024-12-18,GB,B,95.19
20347,2024-03-10,DE,C,87.78
20348,2024-03-29,US,C,95.33
20349,2024-03-21,US,A,65.28
20350,2024-09-25,GB,A,113.57
20351,2024-09-07,US,A,91.33
20352,2024-05-28,US,A,87.24
20353,2024-02-02,IL,B,101.99
20354,2024-07-09,IN,C,119.91
20355,2024-09-24,FR,C,109.09
20356,2024-06-22,GB,A,95.75
20357,2024-04-07,US,A,109.2
20358,2024-08-04,GB,B,106.76
20359,2024-08-29,IL,B,124.24
20360,2024-08-03,IN,A,116.27
20361,2024-11-14,DE,B,95.27
20362,2024-04-24,DE,C,100.64
20363,2024-08-10,IN,A,103.18
20364,2024-11-08,IN,B,71.49
20365,2024-03-18,US,A,54.37
20366,2024-04-12,US,A,102.05
20367,2024-01-18,DE,A,111.69
20368,2024-05-16,US,C,141.75
20369,2024-01-17,US,B,97.94
20370,2024-09-29,US,C,96.19
20371,2024-02-02,DE,C,118.06
20372,2024-09-09,DE,A,84.25
20373,2024-07-30,US,B,128.24
20374,2024-12-26,DE,B,86.38
20375,2024-05-07,IL,A,106.47
20376,2024-05-05,IN,A,101.58
20377,2024-03-29,US,C,80.18
20378,2024-07-15,GB,B,93.9
20379,2024-03-21,IN,C,85.16
20380,2024-02-11,DE,B,92.81
20381,2024-12-12,FR,A,116.63
20382,2024-09-04,US,A,72.18
20383,2024-02-13,IL,A,69.58
20384,2024-08-13,US,A,98.57
20385,2024-04-21,DE,A,80.77
20386,2024-03-06,IN,A,111.25
20387,2024-06-21,US,C,99.58
20388,2024-10-14,IL,B,113.59
20389,2024-01-01,FR,A,73.01
20390,2024-05-09,IL,B,102.88
20391,2024-12-02,DE,C,139.74
20392,2024-05-23,IL,A,110.18
20393,2024-02-06,DE,B,109.43
20394,2024-06-05,US,A,114.97
20395,2024-09-06,DE,A,92.18
20396,2024-12-29,DE,B,93.01
20397,2024-08-17,US,C,81.55
20398,2024-01-19,DE,A,102.92
20399,2024-10-22,IL,C,139.06
20400,2024-10-11,DE,A,109.7
20401,2024-08-25,DE,A,76.58
20402,2024-11-23,IL,A,90.25
20403,2024-10-07,GB,A,110.6
20404,2024-03-25,IL,A,104.22
20405,2024-06-02,IL,C,97.19
20406,2024-07-04,IL,A,88.75
20407,2024-06-27,IL,A,82.84
20408,2024-08-21,GB,A,78.82
20409,2024-09-13,FR,B,122.47
20410,2024-02-07,US,A,103.87
20411,2024-07-26,IL,C,115.64
20412,2024-01-15,US,A,102.67
20413,2024-07-05,FR,B,103.15
20414,2024-06-03,IN,A,97.62
20415,2024-03-16,DE,A,94.18
20416,2024-12-27,IL,C,81.25
20417,2024-04-04,US,B,89.33
20418,2024-01-21,US,B,75.18
20419,2024-05-10,DE,A,82.53
20420,2024-10-03,GB,A,100.48
20421,2024-01-04,DE,A,93.26
20422,2024-06-28,IN,A,98.82
20423,2024-06-01,IL,A,118.11
20424,2024-11-12,US,A,110.62
20425,2024-01-02,DE,A,103.54
20426,2024-01-07,US,C,80.51
20427,2024-07-25,US,B,83.07
20428,2024-03-06,US,B,90.01
20429,2024-09-13,DE,A,88.61
20430,2024-04-11,US,A,69.21
20431,2024-07-24,IN,A,122.86
20432,2024-01-14,GB,B,103.5
20433,2024-09-10,FR,C,109.02
20434,2024-07-08,IL,C,94.43
20435,2024-01-01,US,B,104.34
20436,2024-04-07,FR,B,98.4
20437,2024-01-22,US,B,115.24
20438,2024-01-17,IL,A,110.88
20439,2024-09-11,US,B,96.06
20440,2024-06-05,DE,B,78.71
20441,2024-10-20,DE,A,81.87
20442,2024-04-04,DE,C,92.24
20443,2024-09-18,FR,B,101.41
20444,2024-08-12,US,B,82.11
20445,2024-08-29,US,B,95.53
20446,2024-10-29,IL,B,114.79
20447,2024-09-15,FR,B,112.91
20448,2024-09-29,US,A,94.52
20449,2024-09-26,GB,B,99.76
20450,2024-06-12,US,A,117.88
20451,2024-09-21,US,B,120.91
20452,2024-11-03,DE,B,104.65
20453,2024-09-26,US,C,112.85
20454,2024-08-09,IL,A,113.42
20455,2024-01-28,US,A,96.56
20456,2024-06-08,IL,A,91.22
20457,2024-01-24,US,A,113.07
20458,2024-02-07,US,B,120.34
20459,2024-05-11,IL,A,90.9
20460,2024-06-18,GB,B,89.54
20461,2024-07-11,GB,B,92.2
20462,2024-11-24,IL,B,73.05
20463,2024-10-05,IN,C,74.55
20464,2024-06-03,US,A,77.7
20465,2024-05-02,GB,B,96.67
20466,2024-09-17,IN,C,91.6
20467,2024-04-10,DE,B,90.14
20468,2024-11-18,US,A,96.2
20469,2024-10-12,IN,A,120.23
20470,2024-09-06,IL,A,103.34
20471,2024-04-01,US,A,98.43
20472,2024-08-14,GB,A,108.02
20473,2024-10-26,IL,B,88.27
20474,2024-01-27,IL,A,99.22
20475,2024-03-05,DE,A,87.14
20476,2024-07-07,IN,B,71.76
20477,2024-05-11,DE,B,95.57
20478,2024-09-16,GB,A,98.56
20479,2024-05-26,US,B,92.56
20480,2024-12-29,DE,B,116.67
20481,2024-04-19,DE,A,100.64
20482,2024-05-11,US,B,108.54
20483,2024-01-02,US,A,80.02
20484,2024-03-31,US,A,117.12
20485,2024-03-26,US,A,106.5
20486,2024-10-05,FR,B,124.15
20487,2024-05-03,US,B,116.94
20488,2024-03-15,FR,A,71.43
20489,2024-04-24,GB,A,82.43
20490,2024-07-24,FR,C,83.71
20491,2024-10-13,GB,C,102.22
20492,2024-12-23,DE,A,114.58
20493,2024-01-18,IN,B,96.15
20494,2024-11-02,GB,B,104.46
20495,2024-05-21,US,B,86.01
20496,2024-10-22,FR,B,89.76
20497,2024-01-14,FR,A,106.25
20498,2024-08-16,GB,C,113.82
20499,2024-12-05,US,B,107.85
20500,2024-01-15,DE,B,89.74
20501,2024-10-15,GB,C,88.65
20502,2024-02-11,IN,A,90.0
20503,2024-12-24,IL,A,102.42
20504,2024-09-28,IL,A,124.47
20505,2024-11-28,US,B,97.2
20506,2024-11-23,FR,A,101.16
20507,2024-04-25,US,C,115.2
20508,2024-05-31,IN,A,108.4
20509,2024-09-09,DE,A,110.08
20510,2024-03-04,US,B,100.16
20511,2024-04-21,US,C,106.04
20512,2024-02-06,DE,C,102.75
20513,2024-11-20,DE,A,77.59
20514,2024-03-31,FR,C,85.02
20515,2024-05-29,DE,A,93.71
20516,2024-06-14,DE,B,89.52
20517,2024-05-17,US,A,89.52
20518,2024-10-10,US,A,130.32
20519,2024-11-29,US,A,104.76
20520,2024-07-28,IL,A,118.03
20521,2024-11-01,GB,B,66.14
20522,2024-02-10,US,A,126.05
20523,2024-12-18,DE,B,83.62
20524,2024-02-12,US,A,123.9
20525,2024-01-25,US,A,91.2
20526,2024-01-09,US,C,83.01
20527,2024-03-29,IL,C,108.85
20528,2024-11-01,US,B,79.6
20529,2024-04-19,GB,B,96.57
20530,2024-10-15,US,A,77.28
20531,2024-06-03,IL,B,136.35
20532,2024-02-07,IN,C,86.07
20533,2024-06-21,US,B,109.85
20534,2024-03-25,DE,A,104.26
20535,2024-04-16,FR,A,108.88
20536,2024-07-07,US,B,93.46
20537,2024-10-15,US,A,105.42
20538,2024-08-02,GB,A,130.97
20539,2024-03-22,US,C,98.98
20540,2024-09-18,US,B,91.21
20541,2024-09-11,IL,B,86.7
20542,2024-03-27,US,A,103.35
20543,2024-11-06,GB,A,94.0
20544,2024-11-03,GB,C,92.07
20545,2024-08-08,GB,A,100.22
20546,2024-04-18,US,C,87.99
20547,2024-05-09,IN,A,99.57
20548,2024-06-09,FR,B,86.58
20549,2024-03-09,DE,A,116.2
20550,2024-04-21,FR,A,80.23
20551,2024-02-19,GB,C,90.67
20552,2024-02-26,IL,A,126.67
20553,2024-09-28,DE,A,90.56
20554,2024-02-16,DE,A,91.29
20555,2024-06-20,US,A,96.16
20556,2024-06-05,US,C,111.76
20557,2024-01-17,IL,A,75.92
20558,2024-10-30,DE,B,105.76
20559,2024-12-25,FR,B,76.86
20560,2024-08-21,GB,A,124.49
20561,2024-09-02,DE,A,92.53
20562,2024-03-25,US,C,56.79
20563,2024-11-04,DE,B,123.9
20564,2024-10-13,US,B,114.86
20565,2024-06-08,GB,C,88.86
20566,2024-09-14,IL,A,83.18
20567,2024-12-14,GB,B,83.06
20568,2024-08-08,US,A,84.93
20569,2024-03-13,FR,C,106.82
20570,2024-04-30,IL,A,111.32
20571,2024-03-08,US,A,65.45
20572,2024-05-01,DE,A,95.9
20573,2024-11-20,US,B,103.56
20574,2024-03-10,US,C,81.56
20575,2024-11-21,IL,A,112.85
20576,2024-04-14,IL,C,67.95
20577,2024-07-01,IL,A,90.43
20578,2024-07-11,IL,B,111.73
20579,2024-02-15,US,A,96.62
20580,2024-03-08,IL,A,83.94
20581,2024-04-21,IL,A,104.97
20582,2024-01-22,DE,A,81.76
20583,2024-10-02,IL,C,113.04
20584,2024-07-18,US,B,80.38
20585,2024-11-04,DE,C,117.31
20586,2024-11-11,US,A,114.73
20587,2024-05-06,US,A,131.1
20588,2024-10-25,DE,A,91.82
20589,2024-01-23,DE,C,103.25
20590,2024-06-05,US,A,80.59
20591,2024-08-30,US,B,121.24
20592,2024-06-19,IL,A,96.67
20593,2024-09-26,IL,B,121.49
20594,2024-11-09,FR,B,116.33
20595,2024-06-03,FR,A,97.17
20596,2024-04-10,US,C,99.94
20597,2024-07-31,FR,A,98.65
20598,2024-11-12,GB,A,99.57
20599,2024-12-26,IN,B,99.99
20600,2024-10-24,US,C,83.75
20601,2024-03-30,GB,A,102.69
20602,2024-03-15,US,A,105.38
20603,2024-07-28,US,A,77.09
20604,2024-05-26,IL,A,122.6
20605,2024-08-11,US,A,67.4
20606,2024-12-03,US,C,105.47
20607,2024-07-19,US,C,90.51
20608,2024-05-09,FR,B,84.26
20609,2024-11-13,DE,C,94.8
20610,2024-06-09,DE,B,89.25
20611,2024-08-08,DE,A,115.91
20612,2024-02-19,US,A,69.4
20613,2024-07-04,DE,B,84.82
20614,2024-06-04,FR,B,100.49
20615,2024-02-14,US,A,82.36
20616,2024-03-18,IN,B,97.15
20617,2024-09-13,DE,B,106.94
20618,2024-03-06,DE,A,82.66
20619,2024-02-18,DE,A,82.79
20620,2024-01-22,FR,A,77.92
20621,2024-01-10,FR,A,81.19
20622,2024-06-07,GB,A,110.07
20623,2024-06-27,US,A,95.92
20624,2024-08-15,US,A,86.65
20625,2024-07-27,US,A,76.51
20626,2024-07-14,IN,A,89.53
20627,2024-12-30,IL,A,91.9
20628,2024-04-01,US,B,69.68
20629,2024-09-16,US,B,102.86
20630,2024-01-30,IL,A,84.85
20631,2024-11-05,IN,A,86.06
20632,2024-05-12,FR,A,96.33
20633,2024-05-06,US,A,106.33
20634,2024-02-19,GB,A,73.04
20635,2024-07-04,IN,A,86.28
20636,2024-05-25,FR,A,87.39
20637,2024-12-21,DE,B,75.07
20638,2024-03-05,FR,A,112.08
20639,2024-06-01,FR,A,108.19
20640,2024-11-24,GB,B,92.09
20641,2024-10-21,FR,A,93.51
20642,2024-10-06,DE,A,120.23
20643,2024-07-10,US,C,83.74
20644,2024-11-14,IL,A,81.93
20645,2024-03-22,US,C,106.49
20646,2024-10-22,FR,A,83.09
20647,2024-07-30,IN,A,100.78
20648,2024-05-07,US,A,86.73
20649,2024-03-20,IL,B,90.66
20650,2024-07-09,FR,C,96.36
20651,2024-01-02,US,B,74.08
20652,2024-09-17,IL,B,120.4
20653,2024-03-27,GB,B,103.41
20654,2024-05-22,US,A,90.13
20655,2024-03-11,FR,B,81.05
20656,2024-06-18,DE,A,68.96
20657,2024-05-15,FR,C,112.24
20658,2024-03-09,US,C,98.5
20659,2024-11-20,US,A,64.44
20660,2024-10-04,US,A,105.27
20661,2024-05-21,IL,A,102.06
20662,2024-01-22,US,C,126.81
20663,2024-11-04,FR,A,136.5
20664,2024-09-11,DE,A,104.4
20665,2024-07-21,GB,B,123.76
20666,2024-08-08,GB,A,107.39
20667,2024-01-03,IL,B,101.63
20668,2024-06-21,US,A,85.64
20669,2024-03-09,US,C,110.11
20670,2024-08-25,GB,C,101.52
20671,2024-12-05,IL,B,97.99
20672,2024-07-12,US,A,108.23
20673,2024-08-08,FR,A,94.89
20674,2024-08-31,US,A,77.87
20675,2024-12-05,IL,B,84.62
20676,2024-01-14,IL,B,95.49
20677,2024-04-23,US,A,97.32
20678,2024-04-07,GB,C,105.86
20679,2024-09-18,FR,A,96.51
20680,2024-06-12,DE,C,109.27
20681,2024-10-08,FR,A,107.63
20682,2024-06-21,US,A,112.91
20683,2024-12-22,IL,B,66.25
20684,2024-10-06,DE,C,105.41
20685,2024-01-07,IL,C,121.8
20686,2024-12-26,FR,B,104.6
20687,2024-12-13,DE,C,91.77
20688,2024-01-16,IL,A,112.52
20689,2024-05-22,IL,C,122.09
20690,2024-12-20,FR,A,111.98
20691,2024-11-01,US,A,65.82
20692,2024-06-19,GB,C,110.62
20693,2024-07-17,US,A,104.07
20694,2024-01-11,US,A,89.97
20695,2024-07-25,GB,A,121.57
20696,2024-08-31,IL,B,79.03
20697,2024-05-11,IL,A,108.57
20698,2024-04-21,IL,B,108.65
20699,2024-10-29,US,B,95.2
20700,2024-06-12,DE,B,105.79
20701,2024-04-06,FR,C,129.04
20702,2024-05-16,US,B,99.69
20703,2024-06-28,GB,A,98.05
20704,2024-04-04,US,A,96.98
20705,2024-07-23,GB,B,83.99
20706,2024-11-10,FR,A,101.41
20707,2024-09-28,IN,A,82.28
20708,2024-03-25,GB,A,95.78
20709,2024-06-21,GB,A,108.59
20710,2024-07-17,IN,A,100.71
20711,2024-09-05,GB,B,78.38
20712,2024-10-03,GB,B,97.04
20713,2024-06-26,US,A,110.24
20714,2024-04-24,GB,A,89.58
20715,2024-08-28,DE,A,108.12
20716,2024-02-15,IN,C,89.29
20717,2024-09-03,FR,C,120.9
20718,2024-11-23,US,C,98.93
20719,2024-09-15,US,B,114.1
20720,2024-06-07,US,B,108.49
20721,2024-10-27,IL,B,126.13
20722,2024-07-13,FR,A,116.23
20723,2024-07-16,US,C,104.45
20724,2024-11-07,US,A,96.8
20725,2024-03-11,US,B,83.58
20726,2024-10-11,GB,B,81.23
20727,2024-09-05,IL,B,87.99
20728,2024-07-12,US,A,79.45
20729,2024-01-29,DE,B,90.67
20730,2024-10-06,US,B,89.52
20731,2024-03-20,FR,A,111.42
20732,2024-11-22,GB,C,112.53
20733,2024-10-16,US,A,81.2
20734,2024-05-12,GB,C,73.87
20735,2024-06-07,FR,C,90.53
20736,2024-01-10,US,C,104.45
20737,2024-06-30,US,A,69.74
20738,2024-01-22,US,A,131.94
20739,2024-12-26,US,A,105.48
20740,2024-08-21,US,A,96.41
20741,2024-03-26,IN,C,81.79
20742,2024-10-20,US,A,112.2
20743,2024-01-08,IN,A,91.49
20744,2024-07-19,DE,B,75.79
20745,2024-02-10,DE,A,92.69
20746,2024-01-20,FR,B,106.54
20747,2024-03-30,GB,C,104.36
20748,2024-04-17,IN,A,118.02
20749,2024-09-21,US,A,91.7
